Vehicle ID,Local Trip Start Time,Local Trip End Time,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer
EV031,9/28/18 9:36 PM,9/28/18 9:40 PM,0.292,0.011,0.042,0.053,86,85.5,0.5,0.441,58.64,,
EV031,9/28/18 7:02 PM,9/28/18 7:15 PM,0.266,0.119,0.089,0.208,90,86.5,3.5,0.969,68.72,,
EV031,9/28/18 4:58 PM,9/28/18 6:05 PM,16.424,0.319,0.800,1.119,98,91.5,6.5,32.856,77.72,,
EV031,9/28/18 1:45 PM,9/28/18 4:46 PM,44.165,0.939,2.083,3.022,87,53,34,102.603,86.36,,
EV031,9/28/18 10:54 AM,9/28/18 1:11 PM,29.789,0.822,1.458,2.281,98.5,93.5,5,67.536,82.04,,
EV031,9/28/18 10:25 AM,9/28/18 10:37 AM,2.359,0.025,0.186,0.211,88,81.5,6.5,4.354,78.44,,
EV031,9/28/18 9:52 AM,9/28/18 9:53 AM,0.175,0.000,0.025,0.025,89,88,1,0.283,78.8,,
EV031,9/28/18 8:21 AM,9/28/18 8:25 AM,0.353,0.031,0.050,0.081,91.5,88.5,3,0.708,60.08,,
EV031,9/27/18 9:40 PM,9/27/18 9:51 PM,0.218,0.133,0.050,0.183,95.5,93,2.5,0.692,71.24,,
EV031,9/27/18 6:36 PM,9/27/18 7:35 PM,16.753,0.178,0.817,0.994,94,89.5,4.5,35.395,81.32,,
EV031,9/27/18 11:53 AM,9/27/18 6:13 PM,86.366,1.953,4.372,6.325,94,49,45,203.804,96.8,,
EV031,9/26/18 9:18 PM,9/26/18 9:28 PM,0.26,0.094,0.081,0.175,99.5,95.5,4,0.788,73.04,,
EV031,9/26/18 6:35 PM,9/26/18 7:35 PM,16.308,0.239,0.767,1.006,94.5,88,6.5,34.824,87.08,,
EV031,9/26/18 2:19 PM,9/26/18 6:15 PM,55.417,1.133,2.800,3.933,97.5,50,47.5,132.88,96.08,,
EV031,9/26/18 1:15 PM,9/26/18 2:05 PM,13.696,0.144,0.694,0.839,96.5,52.5,44,31.099,96.8,,
EV031,9/26/18 11:54 AM,9/26/18 1:04 PM,16.924,0.278,0.894,1.172,64.5,50.5,14,38.023,98.24,,
EV031,9/25/18 5:11 PM,9/25/18 5:18 PM,0.278,0.025,0.083,0.108,74,68,6,0.691,93.92,,
EV031,9/24/18 4:54 PM,9/24/18 4:58 PM,0.212,0.039,0.036,0.075,79,77,2,0.463,95,,
EV031,9/23/18 10:07 PM,9/23/18 10:13 PM,0.311,0.056,0.044,0.100,81.5,78.5,3,0.785,69.08,,
EV031,9/21/18 11:19 PM,9/21/18 11:24 PM,0.356,0.028,0.064,0.092,83.5,80.5,3,0.725,66.2,,
EV031,9/21/18 4:32 PM,9/21/18 4:38 PM,0.293,0.042,0.053,0.094,86,83,3,0.627,100.4,,
EV031,9/20/18 7:28 PM,9/20/18 7:30 PM,0.219,0.000,0.033,0.033,86.5,86,0.5,0.325,77.72,,
EV031,9/20/18 7:07 PM,9/20/18 7:10 PM,0.08,0.022,0.017,0.039,73,71.5,1.5,0.219,80.6,,
EV031,9/20/18 5:14 PM,9/20/18 5:16 PM,0.178,0.000,0.033,0.033,90,88.5,1.5,0.333,92.48,,
EV031,9/20/18 4:18 PM,9/20/18 4:22 PM,0.206,0.022,0.047,0.069,92.5,90,2.5,0.421,98.96,,
EV031,9/19/18 5:57 PM,9/19/18 6:00 PM,0.301,0.008,0.039,0.047,95,93,2,0.568,86.72,,
EV031,9/18/18 4:52 PM,9/18/18 4:55 PM,0.225,0.008,0.042,0.050,97.5,95,2.5,0.481,87.44,,
EV031,9/17/18 5:06 PM,9/17/18 5:12 PM,0.325,0.031,0.083,0.114,100,97,3,0.805,80.96,,
EV031,9/14/18 6:31 PM,9/14/18 6:41 PM,0.231,0.097,0.067,0.164,100,100,0,0.672,73.76,,
EV031,9/14/18 5:41 AM,9/14/18 6:14 PM,170.889,3.331,9.206,12.536,89,93,-4,349.648,68,,
EV031,9/13/18 4:33 PM,9/13/18 4:38 PM,0.31,0.011,0.064,0.075,93,90,3,0.604,85.64,,
EV031,9/12/18 6:30 PM,9/12/18 7:46 PM,16.779,0.447,0.817,1.264,98.5,93,5.5,35.083,68,,
EV031,9/12/18 5:48 PM,9/12/18 6:14 PM,7.424,0.081,0.350,0.431,79.5,53,26.5,16.473,73.76,,
EV031,9/12/18 2:48 PM,9/12/18 5:35 PM,41.293,0.747,2.050,2.797,87.5,80,7.5,95.209,83.84,,
EV031,9/12/18 2:17 PM,9/12/18 2:35 PM,6.484,0.006,0.303,0.308,100,89,11,13.707,87.08,,
EV031,9/12/18 10:23 AM,9/12/18 2:05 PM,54.939,0.744,2.958,3.703,100,55,45,113.886,79.88,,
EV031,9/12/18 7:25 AM,9/12/18 10:12 AM,41.441,0.433,2.342,2.775,99,61,38,85.977,66.56,,
EV031,9/12/18 6:28 AM,9/12/18 7:14 AM,13.656,0.050,0.719,0.769,96,54,42,29.043,58.64,,
EV031,9/12/18 5:40 AM,9/12/18 6:15 AM,11.999,0.036,0.550,0.586,80.5,49,31.5,20.343,57.92,,
EV031,9/11/18 5:51 PM,9/11/18 5:54 PM,0.247,0.017,0.039,0.056,87.5,85.5,2,0.486,89.96,,
EV031,9/10/18 11:18 PM,9/10/18 11:24 PM,0.35,0.011,0.092,0.103,90,87.5,2.5,0.806,65.84,,
EV031,9/10/18 9:16 PM,9/10/18 9:30 PM,0.287,0.147,0.083,0.231,94,89.5,4.5,0.992,72.68,,
EV031,9/10/18 7:17 PM,9/10/18 7:18 PM,0.133,0.000,0.019,0.019,96,95,1,0.207,86.72,,
EV031,9/10/18 6:34 PM,9/10/18 6:35 PM,0.13,0.000,0.022,0.022,98,96.5,1.5,0.226,88.16,,
EV031,9/10/18 5:53 PM,9/10/18 6:03 PM,2.376,0.014,0.147,0.161,96,97.5,-1.5,4.317,88.88,,
EV031,9/10/18 4:42 PM,9/10/18 5:37 PM,13.977,0.158,0.764,0.922,98,52.5,45.5,32.747,94.64,,
EV031,9/10/18 9:38 AM,9/10/18 4:24 PM,97.265,1.642,5.131,6.772,99.5,51.5,48,197.835,86.36,,
EV031,9/10/18 5:59 AM,9/10/18 9:24 AM,53.261,0.828,2.597,3.425,86.5,61,25.5,104.261,65.12,,
EV031,9/7/18 5:21 PM,9/7/18 5:30 PM,0.211,0.044,0.111,0.156,92,87.5,4.5,0.796,90.68,,
EV031,9/7/18 8:02 AM,9/7/18 8:04 AM,0.141,0.000,0.025,0.025,92.5,91.5,1,0.319,64.76,,
EV031,9/6/18 7:50 PM,9/6/18 7:58 PM,0.212,0.089,0.050,0.139,95.5,94.5,1,0.654,79.88,,
EV031,9/6/18 6:33 PM,9/6/18 7:35 PM,16.393,0.267,0.781,1.047,95.5,89.5,6,35.879,83.84,,
EV031,9/6/18 5:48 PM,9/6/18 6:15 PM,7.249,0.094,0.361,0.456,66,45.5,20.5,15.701,89.24,,
EV031,9/6/18 2:18 PM,9/6/18 5:37 PM,48.414,0.731,2.589,3.319,98.5,72,26.5,114.356,92.48,,
EV031,9/6/18 11:18 AM,9/6/18 2:04 PM,41.709,0.636,2.136,2.772,99,53.5,45.5,88.944,84.2,,
EV031,9/6/18 9:18 AM,9/6/18 11:05 AM,28.054,0.281,1.494,1.775,99.5,65.5,34,56.998,74.84,,
EV031,9/6/18 5:45 AM,9/6/18 9:03 AM,53.294,0.733,2.569,3.303,92.5,73,19.5,106.035,60.44,,
EV031,9/5/18 9:49 PM,9/5/18 9:52 PM,0.14,0.022,0.028,0.050,97,96,1,0.437,74.48,,
EV031,9/5/18 9:49 PM,9/5/18 9:52 PM,0.145,0.022,0.031,0.053,97,96,1,0.46,74.84,,
EV031,9/5/18 6:24 PM,9/5/18 6:29 PM,0.194,0.036,0.047,0.083,99,96.5,2.5,0.484,76.28,,
EV031,9/5/18 3:40 PM,9/5/18 5:30 PM,19.168,0.583,1.250,1.833,77.5,99,-21.5,37.533,87.44,,
EV031,9/4/18 9:19 PM,9/4/18 9:26 PM,0.209,0.061,0.053,0.114,82.5,80,2.5,0.429,78.8,,
EV031,9/4/18 9:19 PM,9/4/18 9:26 PM,0.22,0.061,0.056,0.117,83,80,3,0.485,78.8,,
EV031,9/4/18 4:41 PM,9/4/18 4:42 PM,0.096,0.000,0.017,0.017,93.5,92.5,1,0.179,102.56,,
EV031,8/30/18 5:19 PM,8/30/18 6:52 PM,20.807,0.481,1.067,1.547,78,95,-17,42.499,78.44,,
EV031,8/30/18 4:40 PM,8/30/18 6:52 PM,30.196,0.692,1.514,2.206,100,95,5,63.347,80.6,,
EV031,8/30/18 12:40 PM,8/30/18 4:28 PM,54.477,0.992,2.814,3.806,100,56,44,108.482,82.04,,
EV031,8/30/18 11:33 AM,8/30/18 12:28 PM,13.98,0.211,0.706,0.917,100,58.5,41.5,30.143,79.52,,
EV031,8/30/18 10:14 AM,8/30/18 11:23 AM,20.818,0.200,0.958,1.158,86.5,62,24.5,44.984,76.64,,
EV031,8/30/18 8:40 AM,8/30/18 9:32 AM,14.105,0.108,0.747,0.856,99.5,55.5,44,31.06,70.88,,
EV031,8/30/18 5:58 AM,8/30/18 8:29 AM,39.342,0.656,1.847,2.503,81,73,8,83.454,61.16,,
EV031,8/28/18 6:29 PM,8/28/18 7:29 PM,16.377,0.214,0.783,0.997,99,91.5,7.5,33.322,73.4,,
EV031,8/28/18 2:17 PM,8/28/18 5:06 PM,42.075,0.669,2.150,2.819,97,49.5,47.5,97.045,86.72,,
EV031,8/28/18 8:29 AM,8/28/18 2:03 PM,82.616,1.258,4.311,5.569,97,45,52,172.801,75.56,,
EV031,8/28/18 6:32 AM,8/28/18 8:17 AM,27.57,0.222,1.528,1.750,96.5,45,51.5,58.326,61.88,,
EV031,8/28/18 5:41 AM,8/28/18 6:22 AM,12.307,0.106,0.567,0.672,83.5,50.5,33,22.13,57.92,,
EV031,8/22/18 5:16 PM,8/22/18 6:08 PM,11.767,0.244,0.625,0.869,96.5,90,6.5,27.226,85.28,,
EV031,8/22/18 4:12 PM,8/22/18 5:05 PM,14.461,0.072,0.808,0.881,98.5,49.5,49,33.875,89.96,,
EV031,8/22/18 1:58 PM,8/22/18 4:02 PM,29.651,0.383,1.675,2.058,96.5,46.5,50,73.763,90.32,,
EV031,8/22/18 9:39 AM,8/22/18 1:47 PM,63.927,0.864,3.269,4.133,76.5,50,26.5,146.294,79.88,,
EV031,8/22/18 5:38 AM,8/22/18 9:27 AM,55.066,0.817,3.008,3.825,62.5,77.5,-15,108.259,63.32,,
EV031,8/21/18 6:29 AM,8/21/18 12:35 PM,89.04,1.236,4.864,6.100,97,74,23,187.728,69.8,,
EV031,8/21/18 5:34 AM,8/21/18 6:18 AM,14.532,0.175,0.556,0.731,92.5,51.5,41,25.832,56.48,,
EV031,8/20/18 5:50 AM,8/20/18 6:12 PM,179.399,3.111,9.244,12.356,88,90,-2,401.923,73.04,,
EV031,8/16/18 4:55 PM,8/16/18 6:06 PM,16.03,0.378,0.800,1.178,99.5,93.5,6,33.57,95,,
EV031,8/16/18 2:59 PM,8/16/18 4:44 PM,27.463,0.333,1.425,1.758,100,57.5,42.5,59.474,98.96,,
EV031,8/16/18 1:58 PM,8/16/18 2:48 PM,13.67,0.089,0.742,0.831,99,56,43,29.971,97.88,,
EV031,8/16/18 5:46 AM,8/16/18 1:45 PM,113.145,2.169,5.811,7.981,88,58.5,29.5,238.138,75.92,,
EV031,8/15/18 5:44 AM,8/15/18 6:10 PM,171.046,3.667,8.775,12.442,98,92,6,367.786,70.52,,
EV031,8/14/18 5:46 PM,8/14/18 6:52 PM,16.32,0.317,0.775,1.092,100,95,5,33.216,83.84,,
EV031,8/14/18 6:44 AM,8/14/18 4:57 PM,145.044,2.806,7.408,10.214,99.5,87,12.5,289.258,75.56,,
EV031,8/14/18 5:59 AM,8/14/18 6:32 AM,10.897,0.033,0.511,0.544,94.5,56.5,38,23.67,61.16,,
EV031,8/13/18 3:59 PM,8/13/18 5:51 PM,27.715,0.408,1.450,1.858,98.5,54,44.5,62.445,95.72,,
EV031,8/13/18 1:57 PM,8/13/18 3:48 PM,27.798,0.331,1.517,1.847,100,54,46,59.743,97.16,,
EV031,8/13/18 5:47 AM,8/13/18 1:46 PM,113.101,2.300,5.678,7.978,89,59.5,29.5,241,78.44,,
EV031,8/11/18 5:22 PM,8/11/18 7:14 PM,31.007,0.458,1.397,1.856,98.5,93,5.5,59.822,95.36,,
EV031,8/11/18 4:17 PM,8/11/18 5:11 PM,13.808,0.206,0.694,0.900,100,55.5,44.5,28.854,102.92,,
EV031,8/11/18 2:18 PM,8/11/18 4:05 PM,27.467,0.469,1.314,1.783,100,57.5,42.5,61.423,106.16,,
EV031,8/11/18 1:13 PM,8/11/18 2:06 PM,13.989,0.219,0.661,0.881,98,55.5,42.5,29.702,105.44,,
EV031,8/11/18 9:06 AM,8/11/18 12:58 PM,55.664,1.161,2.708,3.869,98,52.5,45.5,130.605,93.92,,
EV031,8/11/18 8:03 AM,8/11/18 8:55 AM,13.766,0.242,0.631,0.872,87.5,44,43.5,31.658,78.8,,
EV031,8/10/18 4:59 PM,8/10/18 6:05 PM,16.415,0.331,0.769,1.100,95.5,88,7.5,35.354,99.68,,
EV031,8/10/18 1:21 PM,8/10/18 4:46 PM,48.904,0.956,2.456,3.411,85,47,38,109.443,101.84,,
EV031,8/10/18 5:44 AM,8/10/18 1:11 PM,105.965,2.294,5.161,7.456,97.5,83.5,14,220.007,81.68,,
EV031,8/8/18 4:35 PM,8/8/18 6:55 PM,30.276,0.783,1.542,2.325,100,94.5,5.5,62.928,94.28,,
EV031,8/8/18 5:54 AM,8/8/18 4:25 PM,149.376,3.061,7.453,10.514,87,59,28,304.448,78.44,,
EV031,8/6/18 3:54 PM,8/6/18 5:53 PM,23.422,0.656,1.328,1.983,99,94,5,51.055,97.88,,
EV031,8/6/18 2:38 PM,8/6/18 3:32 PM,13.95,0.117,0.786,0.903,99,60.5,38.5,31.333,98.24,,
EV031,8/6/18 5:57 AM,8/6/18 2:28 PM,121.706,2.292,6.217,8.508,83.5,53,30.5,245.957,78.44,,
EV031,8/1/18 5:01 PM,8/1/18 5:48 PM,13.741,0.153,0.633,0.786,100,55.5,44.5,30.282,99.68,,
EV031,8/1/18 3:55 PM,8/1/18 4:45 PM,13.731,0.142,0.703,0.844,100,56,44,29.552,100.04,,
EV031,8/1/18 1:57 PM,8/1/18 3:44 PM,27.733,0.372,1.406,1.778,99.5,55,44.5,59.104,101.48,,
EV031,8/1/18 5:42 AM,8/1/18 1:44 PM,112.524,2.464,5.569,8.033,92,55,37,234.183,79.88,,
EV031,7/31/18 5:46 PM,7/31/18 6:54 PM,16.483,0.356,0.778,1.133,99,92,7,36.392,93.92,,
EV031,7/31/18 8:36 AM,7/31/18 5:35 PM,125.23,2.411,6.583,8.994,100,56.5,43.5,254.807,84.92,,
EV031,7/31/18 7:38 AM,7/31/18 8:25 AM,13.736,0.136,0.644,0.781,100,61,39,27.812,69.8,,
EV031,7/31/18 5:57 AM,7/31/18 7:27 AM,25.403,0.297,1.189,1.486,88.5,72,16.5,50.089,65.12,,
EV031,7/28/18 1:45 PM,7/28/18 7:03 PM,71.794,1.447,3.850,5.297,98.5,89.5,9,141.349,96.44,,
EV031,7/28/18 12:48 PM,7/28/18 1:34 PM,13.659,0.081,0.681,0.761,99.5,67.5,32,25.26,95,,
EV031,7/28/18 8:37 AM,7/28/18 12:29 PM,54.881,0.986,2.886,3.872,100,55.5,44.5,96.209,79.88,,
EV031,7/27/18 4:36 PM,7/27/18 6:36 PM,27.387,0.572,1.425,1.997,97.5,53,44.5,58.597,99.68,,
EV031,7/27/18 3:36 PM,7/27/18 4:24 PM,13.635,0.139,0.667,0.806,97.5,53.5,44,28.154,102.92,,
EV031,7/27/18 7:37 AM,7/27/18 3:21 PM,110.907,2.264,5.464,7.728,100,66,34,235.485,84.2,,
EV031,7/27/18 5:58 AM,7/27/18 7:26 AM,25.982,0.333,1.142,1.475,89.5,66.5,23,51.496,64.4,,
EV031,7/25/18 4:40 PM,7/25/18 6:48 PM,29.989,0.542,1.592,2.133,98,92,6,55.525,102.2,,
EV031,7/25/18 10:37 AM,7/25/18 4:26 PM,82.102,1.594,4.231,5.825,100,60,40,169.157,98.6,,
EV031,7/25/18 8:33 AM,7/25/18 10:25 AM,27.352,0.494,1.361,1.856,100,64,36,51.963,84.56,,
EV031,7/25/18 7:36 AM,7/25/18 8:22 AM,13.587,0.133,0.633,0.767,100,72,28,24.409,74.84,,
EV031,7/25/18 5:51 AM,7/25/18 7:24 AM,25.691,0.372,1.167,1.539,93,74.5,18.5,46.878,68.36,,
EV031,7/24/18 5:42 PM,7/24/18 6:43 PM,16.139,0.169,0.839,1.008,97.5,53.5,44,27.727,96.44,,
EV031,7/24/18 4:37 PM,7/24/18 5:28 PM,13.617,0.153,0.700,0.853,97,54.5,42.5,25.229,101.48,,
EV031,7/24/18 3:01 PM,7/24/18 4:26 PM,20.852,0.264,1.144,1.408,77.5,50.5,27,41.195,104,,
EV031,7/24/18 12:37 PM,7/24/18 2:50 PM,33.619,0.558,1.658,2.217,100,77.5,22.5,65.269,100.04,,
EV031,7/24/18 8:44 AM,7/24/18 12:26 PM,54.89,0.883,2.819,3.703,99.5,61.5,38,106.93,87.08,,
EV031,7/24/18 5:45 AM,7/24/18 8:27 AM,39.645,0.825,1.878,2.703,90,66,24,73.463,69.08,,
EV031,7/23/18 5:44 PM,7/23/18 7:04 PM,16.557,0.506,0.833,1.339,98,91,7,35.358,87.8,,
EV031,7/23/18 1:34 PM,7/23/18 4:22 PM,41.29,0.736,2.064,2.800,97.5,60.5,37,82.763,101.48,,
EV031,7/23/18 10:40 AM,7/23/18 1:24 PM,41.634,0.522,2.217,2.739,100,52.5,47.5,85.276,93.2,,
EV031,7/23/18 9:37 AM,7/23/18 10:28 AM,14.131,0.108,0.736,0.844,100,56.5,43.5,25.691,86,,
EV031,7/23/18 5:49 AM,7/23/18 9:25 AM,53.285,1.028,2.567,3.594,95,65.5,29.5,100.007,73.4,,
EV031,7/22/18 5:28 PM,7/22/18 7:14 PM,30.417,0.350,1.422,1.772,97,93,4,53.703,91.4,,
EV031,7/22/18 3:23 PM,7/22/18 5:10 PM,27.396,0.306,1.472,1.778,98.5,61,37.5,53.37,98.96,,
EV031,7/22/18 12:17 PM,7/22/18 3:10 PM,41.838,0.647,2.228,2.875,99.5,58.5,41,75.669,96.44,,
EV031,7/22/18 9:08 AM,7/22/18 12:01 PM,41.433,0.883,2.006,2.889,98.5,57.5,41,90.519,82.76,,
EV031,7/22/18 8:15 AM,7/22/18 8:55 AM,13.246,0.117,0.553,0.669,98.5,53,45.5,27.97,75.56,,
EV031,7/20/18 6:33 PM,7/20/18 7:35 PM,16.281,0.233,0.806,1.039,98,93.5,4.5,32.387,89.96,,
EV031,7/20/18 2:16 PM,7/20/18 5:37 PM,48.17,0.842,2.508,3.350,96,79.5,16.5,107.213,99.68,,
EV031,7/20/18 10:13 AM,7/20/18 2:06 PM,55.019,1.258,2.625,3.883,100,52.5,47.5,120.198,92.12,,
EV031,7/20/18 7:44 AM,7/20/18 10:02 AM,34.62,0.689,1.608,2.297,89.5,71.5,18,73.063,74.12,,
EV031,7/20/18 5:44 AM,7/20/18 7:30 AM,32.162,0.447,1.314,1.761,92,85.5,6.5,61.959,66.92,,
EV031,7/17/18 4:21 PM,7/17/18 6:21 PM,24.126,0.786,1.214,2.000,79.5,100,-20.5,53.838,102.2,,
EV031,7/17/18 9:55 AM,7/17/18 4:10 PM,89.421,1.686,4.564,6.250,100,82,18,184.926,94.28,,
EV031,7/17/18 8:59 AM,7/17/18 9:44 AM,13.596,0.042,0.714,0.756,100,67.5,32.5,24.828,80.6,,
EV031,7/17/18 7:58 AM,7/17/18 8:47 AM,13.719,0.061,0.750,0.811,100,67.5,32.5,25.706,72.68,,
EV031,7/17/18 6:58 AM,7/17/18 7:46 AM,13.695,0.069,0.733,0.803,100,74,26,26.585,66.56,,
EV031,7/17/18 5:45 AM,7/17/18 6:47 AM,15.996,0.258,0.786,1.044,89,62,27,31.188,62.6,,
EV031,7/13/18 4:58 PM,7/13/18 6:06 PM,16.194,0.297,0.842,1.139,98,91,7,30.678,97.52,,
EV031,7/13/18 10:58 AM,7/13/18 4:46 PM,83.512,1.397,4.411,5.808,100,47,53,168.417,92.48,,
EV031,7/13/18 8:25 AM,7/13/18 10:46 AM,34.819,0.522,1.822,2.344,90,72,18,63.409,79.52,,
EV031,7/13/18 5:41 AM,7/13/18 8:15 AM,36.176,0.733,1.831,2.564,86,91.5,-5.5,65.665,72.68,,
EV031,7/12/18 5:42 PM,7/12/18 7:00 PM,16.591,0.494,0.811,1.306,98,87.5,10.5,37.045,92.84,,
EV031,7/12/18 4:37 PM,7/12/18 5:29 PM,13.691,0.217,0.653,0.869,98,56.5,41.5,29.035,100.04,,
EV031,7/12/18 2:39 PM,7/12/18 4:22 PM,27.576,0.336,1.378,1.714,97.5,57.5,40,58.198,101.48,,
EV031,7/12/18 8:37 AM,7/12/18 2:24 PM,82.251,1.522,4.256,5.778,100,57,43,167.336,86.72,,
EV031,7/12/18 7:38 AM,7/12/18 8:26 AM,13.743,0.178,0.622,0.800,99.5,58,41.5,29.774,69.8,,
EV031,7/12/18 6:39 AM,7/12/18 7:24 AM,13.694,0.075,0.683,0.758,99,68,31,28.807,66.56,,
EV031,7/12/18 5:51 AM,7/12/18 6:26 AM,11.968,0.103,0.469,0.572,91,55,36,22.671,64.76,,
EV031,7/9/18 1:37 PM,7/9/18 6:36 PM,69.449,1.269,3.711,4.981,100,60.5,39.5,145.123,98.6,,
EV031,7/9/18 10:37 AM,7/9/18 1:25 PM,41.29,0.650,2.164,2.814,100,61,39,79.219,93.2,,
EV031,7/9/18 5:47 AM,7/9/18 10:26 AM,66.866,1.397,3.256,4.653,97,56,41,123.128,73.4,,
EV031,7/7/18 6:17 PM,7/7/18 7:25 PM,17.625,0.375,0.756,1.131,98.5,100,-1.5,33.825,92.12,,
EV031,7/7/18 2:14 PM,7/7/18 6:06 PM,54.614,1.042,2.836,3.878,98.5,59,39.5,115.481,98.6,,
EV031,7/7/18 9:09 AM,7/7/18 2:03 PM,68.803,1.214,3.692,4.906,99.5,55.5,44,144.947,91.4,,
