Vehicle ID,Date,Total Distance,Idling Time,Driving Time,Total Run Time,Initial SOC,Final SOC,SOC Used,Total Energy Consumption,Average Ambient Temperature,Initial Odometer,Final Odometer,Charging Time,SOC Used for Driving,SOC Used for Idling,Total Energy Charged,Total Energy Driven,Total Energy Idled,Total Energy Regenerated from Driving
EV113,12/02/20,12.62913225,1.595743889,1.267003223,2.9183135,81.81,70.12,NA,30.84133733,62.5,19.80690375,32.436036,0.055566389,NA,NA,1.24049,24.3274893,6.513627327,1.038741862
EV113,12/04/20,12.551876,2.628536111,0.959958889,3.588495,82.34,56.04,NA,33.71594,57,48.840468,61.392344,NA,NA,NA,NA,18.51973,15.19588,0.64948
EV113,12/11/20,9.229398287,1.423457778,1.000651009,3.765402676,86.01,76.12,NA,22.7370176,55.5,67.44889371,76.678292,1.341293889,NA,NA,8.34409,15.41521614,7.3216276,0.368078999
EV113,12/12/20,5.559445713,0.5865725,0.237806768,3.247689268,76.1,90.09,NA,5.1242724,54.5,76.71126629,82.270712,2.42331,NA,NA,33.60762,2.434723858,2.6895224,0.033571001
EV113,12/14/20,3.976832,0.010620278,0.230056389,0.240676667,89.98,86.92,NA,5.22034,56.5,82.394988,86.37182,NA,NA,NA,NA,5.14519,0.07474,0.14722
EV113,12/18/20,8.169717315,1.765224722,0.814604778,2.5798295,88.81,73.76,NA,29.1527334,58,93.61232669,101.782044,NA,NA,NA,NA,18.94513337,10.2082234,1.110761735
EV113,12/30/20,17.771468,1.676850833,1.397051944,3.103078889,90.27,56.09,NA,34.47995,54.5,118.0622,135.833668,0.029176111,NA,NA,0.01195,25.26228,9.21752,1.06642
EV113,01/14/21,20.3569423,1.747838889,1.536317033,6.201055367,79.41,77.69,NA,52.0148924,67.5,234.4088577,254.7658,2.916899444,NA,NA,70.85709,41.18504898,10.8296024,1.410795917
EV113,01/15/21,23.03966251,1.786140357,1.339218805,4.057234082,77.37,48.04,20.29134644,39.44883,73,255.2143015,278.253964,0.931874921,15.02898644,5.26236,28.48077561,29.216629,10.23169,0.839178913
EV113,01/19/21,39.63168688,3.345176827,2.646780708,7.083927257,64.31,46.07,44.24879691,79.01597,56.5,320.7478243,360.3795112,1.091969722,34.07189691,10.1769,58.89095,60.8505994,18.16517,2.944403939
EV113,01/20/21,24.14393812,1.446256848,1.573294292,3.759966974,42.2,73.76,31.06750528,55.4708401,67.5,360.4902819,384.63422,0.740415833,25.58938669,5.478118592,31.27129,45.6997307,9.771177938,2.371397429
EV113,01/22/21,37.40035291,4.966705,3.247793946,10.93375978,71.13,73.35,55.83909372,102.4943766,56.5,416.7041511,454.104504,2.719260833,40.5954606,15.24363312,58.670117,74.51932764,27.97501464,5.252968958
EV113,01/23/21,8.333215092,1.482066667,0.746849943,3.006494943,73.32,71.9,15.80376328,29.15151936,51.5,454.2220569,462.555272,0.777578333,11.3344674,4.46929588,33.706973,20.92845636,8.22297336,2.129973042
EV113,01/25/21,13.173256,0.767515556,0.819941944,2.105920278,71.84,77.85,9.60013,17.966154,49.5,463.300928,476.474184,0.518462778,6.962524,2.637606,26.432293,13.029456,4.936155,0.583711
EV113,01/26/21,24.8552,1.572235833,1.896072778,6.287380556,35.8,64.67,24.6922,46.208722,46.5,493.499996,518.355196,2.819071944,18.879726,5.812474,91.314025,35.330853,10.877792,1.497437
EV113,01/27/21,23.736716,1.725743611,1.914986944,4.373431944,90.01,65.38,24.952942,46.450111,52,519.722232,543.458948,0.732701389,18.023988,6.928954,26.328411,33.549585,12.900457,1.526562
EV113,01/28/21,21.251196,1.233590556,1.352911944,4.951582778,84.8,90.07,16.681237,32.37015,54.5,546.441572,567.692768,2.365080278,12.255431,4.425806,63.22011,23.782368,8.587629,1.59146
EV113,01/29/21,7.580836,0.336153611,0.324938333,1.952095,90.09,90.06,4.320956,8.417534,50,567.817044,575.39788,1.291003056,3.359784,0.961172,5.485147,6.544514,1.872875,0.214775
EV113,02/01/21,20.132712,2.050041944,2.04146,4.473312778,89.88,71.74,25.489114,50.057954,63.5,578.877608,599.01032,0.381810833,18.647198,6.841916,20.885728,36.618492,13.439212,1.56089
EV113,02/03/21,30.074792,1.588368333,2.379122222,6.334282778,77.49,89.76,26.957337,53.237062,58.5,649.3421,679.416892,2.366792222,21.628383,5.328954,64.247207,42.715983,10.520832,2.123598
EV113,02/05/21,36.33230448,3.628826467,2.987061389,7.7441048,75.48,88.34,45.36275614,87.61295474,55.5,741.3869035,777.719208,1.128216944,34.04459084,11.3181653,32.35113,65.75310874,21.85984772,4.265387538
EV113,02/09/21,7.829388,0.485503889,0.714862222,1.253995556,83.3,73.81,9.841357,18.257855,54,808.166828,815.996216,0.053629444,8.373504,1.467853,1.775905,15.534263,2.723531,1.356207
EV113,02/10/21,25.103752,0.942832222,1.283393333,2.226225556,88.97,67.25,17.024205,30.958205,54.5,816.866148,841.9699,NA,13.452055,3.57215,NA,24.446566,6.511108,1.331843
EV113,02/11/21,5.59242,0.378189167,0.781929167,1.782516944,47.97,77.35,8.910656,16.247267,56.5,848.80508,854.3975,0.622398611,7.530329,1.380327,29.606538,13.729894,2.517149,0.802504
EV113,02/12/21,38.649836,0.966673611,1.545555833,3.795383611,82.13,49.97,21.178195,38.152715,57,876.642904,915.29274,1.283154167,16.877925,4.30027,49.223466,30.405375,7.746911,2.288092
EV113,02/15/21,8.575044,0.220745833,0.560652778,0.907387222,83.46,88.57,10.43175,18.681094,51,921.630816,930.20586,0.125988611,9.444029,0.987721,0.563542,16.912119,1.768789,1.697496
EV113,02/16/21,22.245404,1.322433889,1.751698333,3.134347778,88.47,61.81,21.663743,38.653969,54.5,932.07,954.315404,0.060215556,16.826743,4.837,2.175301,30.023768,8.62975,1.117379
EV113,02/17/21,8.575044,0.322393333,0.627085,1.066167222,59.94,70.72,11.230753,19.990838,53.5,955.433888,964.008932,0.116688889,9.561868,1.668885,4.318882,17.019819,2.970639,1.632937
EV113,02/18/21,8.823596,1.110991944,1.142454722,3.171969722,88.87,90.16,14.694476,26.195447,57,974.448116,983.271712,0.918523056,10.991846,3.70263,19.393293,19.587446,6.607421,0.415841
EV113,02/22/21,10.439184,1.646113333,1.183794444,4.052975556,87.37,86.45,18.390894,32.980827,59,985.384404,995.823588,1.223067778,12.722535,5.668359,42.693032,22.717976,10.262662,1.157847
EV113,02/23/21,21.251196,1.309699444,1.68418,4.997732222,86.42,90.08,22.376403,41.411372,62,996.07214,1017.323336,2.003852778,16.956434,5.419969,55.916025,31.381,10.030312,1.133072
EV113,02/24/21,31.441828,3.1856325,2.898583056,9.209129722,90.03,90.03,39.191731,73.933969,58,1017.447612,1048.88944,3.124914167,30.027255,9.164476,91.344388,56.643203,17.290725,2.789359
EV113,02/25/21,47.721984,2.804094722,3.999451944,9.512868889,89.3,90.11,46.752137,87.64148,55.5,1049.137992,1096.859976,2.709322222,38.720769,8.031368,71.902788,72.592381,15.048876,6.518599
EV113,02/26/21,26.71934,3.314341667,2.733532222,8.914579722,90.06,84.63,40.053172,76.345802,55,1096.984252,1123.703592,2.866705833,29.488681,10.564491,74.78801,56.286074,20.059619,3.398789
EV113,02/27/21,3.604004,0.729133611,0.329352778,1.058486389,84.51,80.76,3.818414,7.352561,53.5,1123.827868,1127.431872,NA,2.922609,0.895805,NA,5.628165,1.724284,0.369175
EV113,03/01/21,29.701964,2.299416389,2.776589444,7.007769722,80.6,88.09,31.99741,61.820252,56.5,1131.408704,1161.110668,1.931763889,25.596623,6.400787,68.49268,49.45122,12.368985,3.694966
EV113,03/02/21,29.329136,2.619233889,3.209346667,8.816943889,88.07,90.12,38.413557,73.22435,56.5,1161.483496,1190.812632,2.988363333,29.398656,9.014901,87.628368,55.994902,17.229341,2.297415
EV113,03/03/21,49.05570337,5.909239883,6.6338825,16.75441238,90.12,80.64,77.29464138,144.4435761,46,1190.970225,1240.025928,4.21129,58.85020198,18.4444394,132.325627,109.9709081,34.4725205,3.647785586
EV113,03/04/21,51.76608025,6.444731718,7.839948851,19.0085364,80.58,85.99,77.05013918,143.9951037,52,1240.08294,1291.84902,4.723855833,60.73390561,16.31623357,153.301883,113.5055349,30.4895713,4.333113577
EV113,03/05/21,52.27773182,6.152069233,6.917657961,17.35042025,85.94,84.89,77.86272973,145.2042092,60,1291.767208,1344.04494,4.280693056,61.29613231,16.56659742,147.759516,114.3047533,30.89957621,6.046492182
EV113,03/06/21,6.222316557,1.901480833,1.645955133,3.547435966,84.88,71.63,14.51522871,27.03207099,56,1344.160699,1350.383016,NA,10.3959551,4.11927361,NA,19.35943475,7.67246899,0.153019655
EV113,03/08/21,38.88672174,4.099089355,5.452190833,10.9056063,90.36,67.71,56.86835994,106.8176187,56,1350.518958,1389.40568,1.354326111,46.77763973,10.09072021,75.061105,87.85984071,18.95766912,4.641677988
EV113,03/09/21,51.62565012,5.542774606,7.32696,15.65526211,67.68,66.4,73.54981463,138.0480222,51,1389.478846,1441.104496,2.7855275,59.22653754,14.32327709,102.472076,111.1612962,26.88678543,5.484319561
EV113,03/10/21,44.20281215,5.367821039,6.106766111,15.59279159,66.29,80.4,68.58742043,128.6915381,51.5,1443.00808,1487.210892,4.118204444,53.45233273,15.13508771,154.503605,100.2981201,28.39327045,4.488464451
EV113,03/11/21,40.886804,4.4258275,5.3907125,15.43747222,89.3,87.89,63.687337,119.176198,49,1491.436276,1532.32308,5.620932222,49.058693,14.628644,127.28184,91.805042,27.371075,2.586305
EV113,03/12/21,34.21579331,3.707744381,4.514708333,11.52573299,89.96,79.72,49.73555462,94.38167164,47.5,1532.531739,1566.747532,3.303280278,39.08916347,10.64639115,83.614597,74.17746464,20.20407939,2.870371931
EV113,03/13/21,12.26343069,2.628097285,1.682186667,4.310283952,79.64,63.27,17.21628338,32.44614236,52.5,1566.787425,1579.050856,NA,12.98323253,4.233050851,NA,24.47017036,7.975947614,0.769490069
EV113,03/15/21,37.02334109,4.632154741,4.1097175,12.98394974,63.24,81.64,46.16275386,87.27227016,47,1579.061763,1616.085104,4.2420775,37.65211684,8.510637022,125.48869,71.18416816,16.08805022,5.40962475
EV113,03/16/21,60.78187091,9.076598315,8.434436667,21.41668915,81.58,73.18,103.5475781,197.4359988,47.5,1612.097365,1672.879236,3.905654167,78.82629916,24.72127898,198.7826828,150.2981588,47.13779378,5.61031625
EV113,03/17/21,66.984764,6.739401667,7.760830833,19.07202833,73.69,63.73,101.298419,191.231425,53.5,1673.127788,1740.112552,4.571795833,80.658077,20.640342,189.5595406,152.269627,38.961739,7.001226
EV113,03/18/21,49.7104,7.449963333,5.576354722,16.25805056,64.26,46.09,71.970226,135.707628,57,1740.48538,1790.19578,3.2317325,53.541071,18.429155,110.5118506,100.96238,34.74519,3.372316
EV113,03/19/21,63.629312,5.645332222,8.242980833,19.31356694,46.63,72.84,107.579113,202.851882,58.5,1790.568608,1854.19792,5.425253889,87.582205,19.996908,253.9677263,165.149171,37.702667,6.182126
EV113,03/22/21,55.30282,4.995329444,6.204753056,13.88511583,89.97,68.33,76.246833,141.902136,54,1854.570748,1909.873568,2.685033333,61.750827,14.496006,127.3009306,114.933159,26.968805,4.042634
EV113,03/23/21,54.557164,4.718798611,5.587437222,15.88586361,68.85,90.13,71.884166,132.890758,55,1910.370672,1964.927836,5.579627778,56.101231,15.782935,168.2970254,103.704955,29.185635,3.79704
EV113,03/24/21,58.285444,5.555561389,6.818294722,15.11542194,90.08,69.81,85.048756,155.541749,60,1965.176388,2023.461832,2.741565833,68.433093,16.615663,130.079925,125.16176,30.379971,4.680914
EV113,03/25/21,45.112188,4.057905,5.435942778,13.80485778,69.81,87.93,64.893886,118.457639,53,2023.710384,2068.822572,4.31101,52.578498,12.315388,154.965898,95.976322,22.481099,3.115972
EV113,03/26/21,30.571896,3.188749444,3.788546667,8.417774722,87.69,68.86,46.499909,84.847981,58,2069.1954,2099.767296,1.440478611,36.348466,10.151443,54.262527,66.324608,18.523003,3.065993
EV113,03/29/21,6.312517484,1.845527222,0.667471219,4.396140941,68.69,81.17,11.89655371,21.669159,63.5,2099.917131,2106.229648,1.8831425,7.267345712,4.629208,42.381522,13.23709425,8.432025,0.882988131
EV113,03/30/21,8.352050516,2.880145556,1.131655448,4.011801003,81.05,61.87,17.05362829,31.024076,63.5,2106.328365,2114.680416,NA,9.942425288,7.111203,NA,18.09114975,12.932786,0.790521869
EV113,04/01/21,29.080584,2.054080833,3.132789167,8.098108333,61.63,85.82,43.481965,78.198159,66,2114.928968,2144.009552,2.911238333,35.589374,7.892591,130.604039,64.004936,14.192991,4.442801
EV113,04/02/21,45.733568,5.511171944,5.963305833,14.73237417,85.81,83.67,69.509611,123.817689,61.5,2144.38238,2190.115948,3.257896389,51.999405,17.510206,121.9865476,92.638139,31.179439,3.998423
EV113,04/05/21,23.115336,1.870696389,2.189706111,6.979010278,90,90.17,29.816868,54.256873,60.5,2190.3645,2213.479836,2.918607778,23.086602,6.730266,68.965365,42.013206,12.243395,1.728636
EV113,04/06/21,32.31176,2.952912222,4.035896111,9.686259167,90.1,90.09,45.57796,84.173336,62,2213.604112,2245.915872,2.697450833,36.932323,8.645637,85.57282,68.207138,15.966083,2.48401
EV113,04/07/21,30.571896,2.316975833,3.444788611,8.978809722,90.1,90.1,40.087972,74.288592,65,2246.164424,2276.73632,3.217045278,32.933616,7.154356,78.260298,61.030713,13.257816,3.233767
EV113,04/09/21,15.658776,1.216633753,2.4810025,3.697636253,86.33,66.84,21.05523061,38.70994834,64.5,2278.973288,2294.632064,NA,17.46751018,3.58772043,NA,32.11368434,6.596215932,0.741381068
EV113,04/12/21,20.60276435,5.419308056,2.33623804,9.099071929,62.79,63.56,32.63555845,59.82410554,63.5,2292.6707,2313.273464,1.343525833,22.46722094,10.16833751,58.74845,41.18542278,18.63867754,3.527198276
EV113,04/13/21,31.16225631,6.317891309,4.060965571,13.41895882,63.55,59.42,53.44500512,99.06256396,61.5,2313.304484,2344.46674,3.040101944,38.89114256,14.55386257,95.008545,72.07534172,26.98709474,3.719355071
EV113,04/14/21,30.38141534,3.362236469,4.025434167,10.12903064,59.29,56.8,46.23062142,86.2673765,59,2344.532945,2374.91436,2.74136,36.3593955,9.871225922,92.649507,67.8453675,18.42194772,3.111423652
EV113,04/15/21,31.193276,2.815266389,3.618343333,10.47091583,56.77,90.05,45.416254,84.611593,57.5,2377.648432,2408.841708,4.037306111,35.11835,10.297904,141.318898,65.414445,19.197067,3.054492
EV113,04/16/21,32.560312,3.911069074,3.693755278,10.78022546,90.05,90.16,50.65186258,93.78399858,59,2409.09026,2441.650572,3.175401111,37.835711,12.81615158,98.647268,70.069499,23.71441658,4.456718
EV113,04/17/21,28.459204,3.035592593,3.516276111,9.183074259,90.12,90.07,48.48640942,89.05409042,63.5,2441.899124,2470.358328,2.631205556,37.35943,11.12697942,93.633508,68.62405,20.42989742,3.661419
EV113,04/19/21,32.808864,2.686381944,3.616926667,9.271169167,90.05,90.11,51.962909,94.160255,66,2470.482604,2503.291468,2.967860556,41.21321,10.749699,99.997016,74.68086,19.479142,4.340417
EV113,04/20/21,34.673004,3.245908056,4.41041,10.92280806,90.09,90.11,56.990391,104.074737,62,2503.664296,2538.3373,3.26649,44.994591,11.9958,109.660614,82.16243,21.912224,3.897921
EV113,04/21/21,45.98212,5.668908611,5.497899444,15.57662028,90.11,90,67.964331,124.417484,61,2538.461576,2584.443696,4.409812222,53.725604,14.238727,126.71102,98.347557,26.069765,5.553262
EV113,04/22/21,41.135356,4.861371389,4.726768333,13.58678083,89.96,90.05,59.358426,108.72523,59,2585.189352,2626.324708,3.998641111,47.132077,12.226349,115.157323,86.326297,22.398717,5.378014
EV113,04/23/21,40.265424,5.460168889,4.538661389,12.87178417,89.99,83.05,55.985659,102.878959,60,2626.57326,2666.838684,2.872953889,43.950309,12.03535,104.676536,80.762764,22.115912,4.967103
EV113,04/26/21,27.63090146,5.146726761,3.131469167,9.233462872,82.81,61.99,45.10168067,83.14707794,59.5,2666.921331,2694.552232,0.955266944,32.7550145,12.34666617,40.081328,60.38530394,22.76172148,5.446835848
EV113,04/27/21,47.95780766,6.045914319,5.765224722,15.86153626,61.86,54.49,72.6340562,133.9049269,60,2694.689236,2742.647044,4.050397222,57.25338329,15.38067291,130.410265,105.5496559,28.35527129,6.53496962
EV113,04/28/21,44.750586,7.984350199,5.05551733,18.03210892,54.35,59.32,67.92006616,127.7433617,64.5,2742.798838,2787.549424,4.992241389,47.97957047,19.94049569,135.318175,90.22803478,37.51527745,4.121028516
EV113,04/29/21,52.64656753,6.803112333,5.8600266,16.84021143,55.68,54.35,74.44071675,140.0759024,71,2789.421276,2842.067844,4.1770725,56.52210776,17.91860899,137.465064,106.3583121,33.7175707,7.791519788
EV113,04/30/21,36.04636934,3.666318889,3.574169959,10.82340913,54.34,77.83,44.62271921,85.22386507,74,2842.310067,2878.356436,3.582920278,35.23619597,9.386523239,130.090279,67.29302928,17.93081507,5.373427227
EV113,05/01/21,23.985268,1.405908056,2.4040975,6.877556944,77.81,90.35,24.130362,46.117999,68,2878.480712,2902.46598,3.067551389,20.831603,3.298759,70.941011,39.813985,6.303955,3.713769
EV113,05/03/21,41.01108,4.197630278,5.588191667,13.3628125,90.41,90.09,65.982982,127.808418,68.5,2902.963084,2943.974164,3.576990556,50.573559,15.409423,135.543964,97.959762,29.84831,4.875997
EV113,05/05/21,27.713548,2.314024722,3.2645625,8.145596944,90.09,90.11,38.878877,75.603013,70.5,2964.479704,2992.193252,2.567009722,29.465815,9.413062,80.236361,57.294882,18.307849,1.45019
EV113,05/06/21,19.51207415,2.64214026,3.412444444,7.622161649,90.07,67.34,40.12190892,78.44622311,68.5,2992.316786,3011.82886,1.567576944,29.95596725,10.16594168,46.208936,58.57252811,19.87371997,0.726396095
EV113,05/07/21,15.38109643,2.837237518,2.833773643,8.444218383,67.2,77.38,33.90284206,65.73568889,67.5,3011.733712,3027.114808,2.773207222,24.06573873,9.837103324,90.237654,46.66318482,19.07246003,0.462232905
